id,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
41077,29/1/2007,12:36:00,1.396,0.124,239.3,5.8,0,0,18,Week5,Day1
41078,29/1/2007,12:37:00,1.396,0.124,239.59,5.8,0,0,18,Week5,Day1
41079,29/1/2007,12:38:00,1.4,0.128,240.16,5.8,0,0,17,Week5,Day1
41080,29/1/2007,12:39:00,1.4,0.128,240.33,5.8,0,0,18,Week5,Day1
41081,29/1/2007,12:40:00,1.394,0.126,239.96,5.8,0,0,18,Week5,Day1
41082,29/1/2007,12:41:00,1.4,0.13,240.56,5.8,0,0,17,Week5,Day1
41083,29/1/2007,12:42:00,1.486,0.214,241.35,6.2,0,0,18,Week5,Day1
41084,29/1/2007,12:43:00,1.476,0.232,240.49,6.2,0,0,18,Week5,Day1
41085,29/1/2007,12:44:00,1.474,0.232,240.58,6.2,0,0,18,Week5,Day1
41086,29/1/2007,12:45:00,1.46,0.226,239.45,6,0,0,17,Week5,Day1
41087,29/1/2007,12:46:00,1.456,0.226,239.23,6,0,0,18,Week5,Day1
41088,29/1/2007,12:47:00,1.462,0.23,239.93,6,0,0,18,Week5,Day1
41089,29/1/2007,12:48:00,1.464,0.228,239.74,6.2,0,0,17,Week5,Day1
41090,29/1/2007,12:49:00,1.46,0.228,239.52,6,0,0,18,Week5,Day1
41091,29/1/2007,12:50:00,1.392,0.142,238.65,5.8,0,0,17,Week5,Day1
41092,29/1/2007,12:51:00,1.346,0.088,237.74,5.6,0,0,18,Week5,Day1
41093,29/1/2007,12:52:00,1.348,0.09,238.01,5.6,0,0,17,Week5,Day1
41094,29/1/2007,12:53:00,1.338,0.088,237.82,5.6,0,0,17,Week5,Day1
41095,29/1/2007,12:54:00,1.35,0.092,238.97,5.6,0,0,18,Week5,Day1
41096,29/1/2007,12:55:00,1.302,0,238.33,5.4,0,0,17,Week5,Day1
41097,29/1/2007,12:56:00,1.282,0,238.21,5.4,0,0,18,Week5,Day1
41098,29/1/2007,12:57:00,1.28,0,237.97,5.4,0,0,17,Week5,Day1
41099,29/1/2007,12:58:00,1.27,0,237.01,5.2,0,0,17,Week5,Day1
41100,29/1/2007,12:59:00,1.264,0,236.41,5.2,0,0,17,Week5,Day1
41101,29/1/2007,13:00:00,1.282,0,237.26,5.4,0,0,18,Week5,Day1
41102,29/1/2007,13:01:00,1.272,0,237.26,5.2,0,0,17,Week5,Day1
41103,29/1/2007,13:02:00,1.268,0,236.93,5.2,0,0,17,Week5,Day1
41104,29/1/2007,13:03:00,1.266,0,236.73,5.2,0,0,17,Week5,Day1
41105,29/1/2007,13:04:00,1.274,0,237.54,5.2,0,0,17,Week5,Day1
41106,29/1/2007,13:05:00,1.276,0,237.67,5.2,0,0,18,Week5,Day1
41107,29/1/2007,13:06:00,1.278,0,237.88,5.2,0,0,17,Week5,Day1
41108,29/1/2007,13:07:00,1.292,0,239.23,5.4,0,0,18,Week5,Day1
41109,29/1/2007,13:08:00,1.314,0,238.78,5.4,0,0,17,Week5,Day1
41110,29/1/2007,13:09:00,3.496,0.098,236.18,15.6,0,0,17,Week5,Day1
41111,29/1/2007,13:10:00,4.108,0.094,236.21,17.4,0,0,17,Week5,Day1
41112,29/1/2007,13:11:00,4.602,0.2,235.99,19.8,0,0,17,Week5,Day1
41113,29/1/2007,13:12:00,3.832,0.1,236.74,16.6,0,0,18,Week5,Day1
41114,29/1/2007,13:13:00,1.652,0.296,238.66,7,0,0,17,Week5,Day1
41115,29/1/2007,13:14:00,1.696,0.322,238.94,7.2,0,0,18,Week5,Day1
41116,29/1/2007,13:15:00,1.68,0.31,238.04,7.2,0,0,17,Week5,Day1
41117,29/1/2007,13:16:00,1.924,0.374,237.76,8.6,0,0,17,Week5,Day1
41118,29/1/2007,13:17:00,2.032,0.36,237.73,9.2,0,0,18,Week5,Day1
41119,29/1/2007,13:18:00,1.68,0.298,238.45,7,0,0,17,Week5,Day1
41120,29/1/2007,13:19:00,1.666,0.29,237.62,7,0,0,17,Week5,Day1
41121,29/1/2007,13:20:00,1.726,0.3,237.88,7.2,0,0,18,Week5,Day1
41122,29/1/2007,13:21:00,1.738,0.304,238.2,7.4,0,0,17,Week5,Day1
41123,29/1/2007,13:22:00,1.774,0.324,238.77,7.6,0,0,18,Week5,Day1
41124,29/1/2007,13:23:00,1.82,0.418,238.24,7.8,0,1,17,Week5,Day1
41125,29/1/2007,13:24:00,1.894,0.498,238.39,8.2,0,1,17,Week5,Day1
41126,29/1/2007,13:25:00,1.894,0.52,238.65,8.2,0,2,18,Week5,Day1
41127,29/1/2007,13:26:00,1.896,0.52,238.68,8.2,0,1,17,Week5,Day1
41128,29/1/2007,13:27:00,1.892,0.518,238.65,8.2,0,1,18,Week5,Day1
41129,29/1/2007,13:28:00,1.884,0.514,238.28,8.2,0,2,17,Week5,Day1
41130,29/1/2007,13:29:00,1.888,0.518,238.73,8.2,0,1,18,Week5,Day1
41131,29/1/2007,13:30:00,1.884,0.516,238.55,8.2,0,2,17,Week5,Day1
41132,29/1/2007,13:31:00,1.874,0.51,237.91,8,0,1,18,Week5,Day1
41133,29/1/2007,13:32:00,1.862,0.508,237.66,8,0,1,17,Week5,Day1
41134,29/1/2007,13:33:00,1.83,0.464,238.02,7.8,0,2,17,Week5,Day1
41135,29/1/2007,13:34:00,1.78,0.382,238.35,7.6,0,1,18,Week5,Day1
41136,29/1/2007,13:35:00,1.784,0.386,238.96,7.6,0,2,17,Week5,Day1
41137,29/1/2007,13:36:00,1.782,0.386,238.93,7.6,0,1,18,Week5,Day1
41138,29/1/2007,13:37:00,1.79,0.388,239.49,7.6,0,1,17,Week5,Day1
41139,29/1/2007,13:38:00,1.74,0.296,240.03,7.2,0,2,18,Week5,Day1
41140,29/1/2007,13:39:00,1.75,0.288,240.27,7.4,0,1,18,Week5,Day1
41141,29/1/2007,13:40:00,1.742,0.286,240.09,7.2,0,1,17,Week5,Day1
41142,29/1/2007,13:41:00,1.66,0.184,238.54,7,0,1,18,Week5,Day1
41143,29/1/2007,13:42:00,1.646,0.158,238.24,6.8,0,0,17,Week5,Day1
41144,29/1/2007,13:43:00,1.64,0.156,238,6.8,0,0,17,Week5,Day1
41145,29/1/2007,13:44:00,1.622,0.156,237.75,6.8,0,0,18,Week5,Day1
41146,29/1/2007,13:45:00,1.626,0.156,238.19,6.8,0,0,17,Week5,Day1
41147,29/1/2007,13:46:00,1.638,0.158,238.62,6.8,0,0,18,Week5,Day1
41148,29/1/2007,13:47:00,1.506,0.064,239.55,6.2,0,0,17,Week5,Day1
41149,29/1/2007,13:48:00,1.35,0,240.42,5.6,0,0,18,Week5,Day1
41150,29/1/2007,13:49:00,1.358,0,240.23,5.6,0,0,18,Week5,Day1
41151,29/1/2007,13:50:00,1.348,0,239.5,5.6,0,0,17,Week5,Day1
41152,29/1/2007,13:51:00,1.406,0,238.91,5.8,0,0,18,Week5,Day1
41153,29/1/2007,13:52:00,1.38,0,239.19,5.8,0,0,17,Week5,Day1
41154,29/1/2007,13:53:00,1.338,0,238.69,5.6,0,0,18,Week5,Day1
41155,29/1/2007,13:54:00,1.35,0,239.19,5.6,0,0,17,Week5,Day1
41156,29/1/2007,13:55:00,1.354,0,239.55,5.6,0,0,18,Week5,Day1
41157,29/1/2007,13:56:00,1.372,0,238.78,5.8,0,0,17,Week5,Day1
41158,29/1/2007,13:57:00,1.528,0.116,237.69,6.4,0,0,18,Week5,Day1
41159,29/1/2007,13:58:00,1.53,0.118,238.09,6.4,0,0,17,Week5,Day1
41160,29/1/2007,13:59:00,1.534,0.122,238.67,6.4,0,0,17,Week5,Day1
41161,29/1/2007,14:00:00,1.528,0.12,238.4,6.4,0,0,18,Week5,Day1
41162,29/1/2007,14:01:00,1.544,0.128,239.8,6.4,0,0,17,Week5,Day1
41163,29/1/2007,14:02:00,1.55,0.128,240.04,6.4,0,0,18,Week5,Day1
41164,29/1/2007,14:03:00,1.76,0.118,239.7,7.2,0,0,18,Week5,Day1
41165,29/1/2007,14:04:00,1.764,0.12,239.96,7.2,0,0,17,Week5,Day1
41166,29/1/2007,14:05:00,1.764,0.12,239.92,7.2,0,0,18,Week5,Day1
41167,29/1/2007,14:06:00,1.76,0.122,240.01,7.2,0,0,18,Week5,Day1
41168,29/1/2007,14:07:00,1.774,0.124,240.55,7.4,0,0,17,Week5,Day1
41169,29/1/2007,14:08:00,1.77,0.124,240.56,7.4,0,0,18,Week5,Day1
41170,29/1/2007,14:09:00,1.782,0.124,240.62,7.4,0,0,18,Week5,Day1
41171,29/1/2007,14:10:00,1.758,0.124,239.84,7.2,0,0,18,Week5,Day1
41172,29/1/2007,14:11:00,1.832,0.202,240.33,7.6,0,0,17,Week5,Day1
41173,29/1/2007,14:12:00,1.806,0.198,239.43,7.6,0,0,18,Week5,Day1
41174,29/1/2007,14:13:00,1.738,0.1,239.66,7.2,0,0,17,Week5,Day1
41175,29/1/2007,14:14:00,1.74,0.102,240.2,7.2,0,0,18,Week5,Day1
41176,29/1/2007,14:15:00,1.736,0.106,240.54,7.2,0,0,18,Week5,Day1
41177,29/1/2007,14:16:00,1.714,0.112,240.88,7,0,0,18,Week5,Day1
41178,29/1/2007,14:17:00,1.432,0.114,240.79,6,0,0,17,Week5,Day1
41179,29/1/2007,14:18:00,1.406,0.116,241.06,5.8,0,0,18,Week5,Day1
41180,29/1/2007,14:19:00,1.406,0.116,241.21,5.8,0,0,18,Week5,Day1
41181,29/1/2007,14:20:00,1.41,0.12,241.68,5.8,0,0,18,Week5,Day1
41182,29/1/2007,14:21:00,1.404,0.116,241.09,5.8,0,0,18,Week5,Day1
41183,29/1/2007,14:22:00,1.396,0.114,240.55,5.8,0,0,17,Week5,Day1
41184,29/1/2007,14:23:00,1.362,0.064,240.23,5.6,0,0,18,Week5,Day1
41185,29/1/2007,14:24:00,1.328,0,240.44,5.4,0,0,18,Week5,Day1
41186,29/1/2007,14:25:00,1.332,0,240.71,5.4,0,0,18,Week5,Day1
41187,29/1/2007,14:26:00,1.334,0,241.01,5.4,0,0,17,Week5,Day1
41188,29/1/2007,14:27:00,1.33,0,240.57,5.4,0,0,18,Week5,Day1
41189,29/1/2007,14:28:00,1.328,0,240.38,5.4,0,0,18,Week5,Day1
41190,29/1/2007,14:29:00,1.332,0,240.82,5.4,0,0,18,Week5,Day1
41191,29/1/2007,14:30:00,1.332,0,240.77,5.4,0,0,17,Week5,Day1
41192,29/1/2007,14:31:00,1.328,0,240.36,5.4,0,0,18,Week5,Day1
41193,29/1/2007,14:32:00,1.324,0,239.98,5.4,0,0,18,Week5,Day1
41194,29/1/2007,14:33:00,1.328,0,240.47,5.4,0,0,17,Week5,Day1
41195,29/1/2007,14:34:00,1.338,0,241.29,5.4,0,0,18,Week5,Day1
41196,29/1/2007,14:35:00,1.338,0,241.34,5.4,0,0,18,Week5,Day1
41197,29/1/2007,14:36:00,1.334,0,240.94,5.4,0,0,18,Week5,Day1
41198,29/1/2007,14:37:00,1.448,0.132,241.61,6,0,0,18,Week5,Day1
41199,29/1/2007,14:38:00,1.456,0.152,242.06,6,0,0,18,Week5,Day1
41200,29/1/2007,14:39:00,1.458,0.152,242.18,6,0,0,18,Week5,Day1
41201,29/1/2007,14:40:00,1.456,0.152,242.1,6,0,0,18,Week5,Day1
41202,29/1/2007,14:41:00,1.446,0.15,241.76,6,0,0,18,Week5,Day1
41203,29/1/2007,14:42:00,1.434,0.146,241.08,6,0,0,17,Week5,Day1
41204,29/1/2007,14:43:00,1.428,0.144,240.69,5.8,0,0,18,Week5,Day1
41205,29/1/2007,14:44:00,1.43,0.144,240.87,5.8,0,0,18,Week5,Day1
41206,29/1/2007,14:45:00,1.432,0.146,241.2,6,0,0,18,Week5,Day1
41207,29/1/2007,14:46:00,1.438,0.15,241.77,6,0,0,18,Week5,Day1
41208,29/1/2007,14:47:00,1.44,0.152,242.07,6,0,0,18,Week5,Day1
41209,29/1/2007,14:48:00,1.432,0.148,241.47,5.8,0,0,18,Week5,Day1
41210,29/1/2007,14:49:00,1.436,0.15,241.75,6,0,0,17,Week5,Day1
41211,29/1/2007,14:50:00,1.43,0.148,241.32,5.8,0,0,18,Week5,Day1
41212,29/1/2007,14:51:00,1.43,0.148,241.28,5.8,0,0,18,Week5,Day1
41213,29/1/2007,14:52:00,1.378,0.07,241.34,5.6,0,0,18,Week5,Day1
41214,29/1/2007,14:53:00,1.348,0,242.09,5.6,0,0,18,Week5,Day1
41215,29/1/2007,14:54:00,1.356,0,242.28,5.6,0,0,18,Week5,Day1
41216,29/1/2007,14:55:00,1.358,0,242.48,5.6,0,0,18,Week5,Day1
41217,29/1/2007,14:56:00,1.358,0,242.54,5.6,0,0,18,Week5,Day1
41218,29/1/2007,14:57:00,1.398,0.046,242.92,5.8,0,0,18,Week5,Day1
41219,29/1/2007,14:58:00,1.438,0.126,242.96,5.8,0,0,18,Week5,Day1
41220,29/1/2007,14:59:00,1.44,0.126,243.02,5.8,0,0,18,Week5,Day1
41221,29/1/2007,15:00:00,1.434,0.124,242.6,5.8,0,0,18,Week5,Day1
41222,29/1/2007,15:01:00,1.432,0.124,242.43,5.8,0,0,18,Week5,Day1
41223,29/1/2007,15:02:00,1.428,0.122,242.15,5.8,0,0,18,Week5,Day1
41224,29/1/2007,15:03:00,1.432,0.126,242.7,5.8,0,0,18,Week5,Day1
41225,29/1/2007,15:04:00,1.43,0.124,242.6,5.8,0,0,18,Week5,Day1
41226,29/1/2007,15:05:00,1.438,0.128,243.38,5.8,0,0,18,Week5,Day1
41227,29/1/2007,15:06:00,1.444,0.132,244,5.8,0,0,19,Week5,Day1
41228,29/1/2007,15:07:00,1.452,0.136,244.78,5.8,0,0,18,Week5,Day1
41229,29/1/2007,15:08:00,1.442,0.13,244.08,5.8,0,0,18,Week5,Day1
41230,29/1/2007,15:09:00,1.386,0.054,243.08,5.6,0,0,18,Week5,Day1
41231,29/1/2007,15:10:00,1.36,0,242.82,5.6,0,0,18,Week5,Day1
41232,29/1/2007,15:11:00,1.37,0,243.77,5.6,0,0,19,Week5,Day1
41233,29/1/2007,15:12:00,1.376,0,244.28,5.6,0,0,18,Week5,Day1
41234,29/1/2007,15:13:00,1.446,0,243.93,5.8,0,0,18,Week5,Day1
41235,29/1/2007,15:14:00,1.472,0,243.19,6,0,0,18,Week5,Day1
41236,29/1/2007,15:15:00,1.484,0,244.07,6,0,0,18,Week5,Day1
41237,29/1/2007,15:16:00,1.584,0,245,6.4,0,0,19,Week5,Day1
41238,29/1/2007,15:17:00,1.782,0.128,244.58,7.2,0,0,18,Week5,Day1
41239,29/1/2007,15:18:00,1.672,0.16,244.11,6.8,0,0,18,Week5,Day1
41240,29/1/2007,15:19:00,1.476,0.162,243.9,6,0,0,19,Week5,Day1
41241,29/1/2007,15:20:00,1.484,0.168,245.05,6,0,0,18,Week5,Day1
41242,29/1/2007,15:21:00,1.486,0.17,245.49,6,0,0,18,Week5,Day1
41243,29/1/2007,15:22:00,1.468,0.162,244.19,6,0,0,19,Week5,Day1
41244,29/1/2007,15:23:00,1.466,0.162,244.03,6,0,0,18,Week5,Day1
41245,29/1/2007,15:24:00,1.506,0.196,244.55,6.2,0,0,18,Week5,Day1
41246,29/1/2007,15:25:00,1.562,0.3,245.47,6.4,0,0,19,Week5,Day1
41247,29/1/2007,15:26:00,1.554,0.296,244.79,6.4,0,2,18,Week5,Day1
41248,29/1/2007,15:27:00,1.556,0.294,244.54,6.4,0,1,18,Week5,Day1
41249,29/1/2007,15:28:00,1.562,0.296,244.92,6.4,0,2,19,Week5,Day1
41250,29/1/2007,15:29:00,1.558,0.294,244.72,6.4,0,1,18,Week5,Day1
41251,29/1/2007,15:30:00,1.556,0.294,244.63,6.4,0,2,18,Week5,Day1
41252,29/1/2007,15:31:00,1.554,0.292,244.43,6.4,0,1,19,Week5,Day1
41253,29/1/2007,15:32:00,1.502,0.22,244.33,6.2,0,1,18,Week5,Day1
41254,29/1/2007,15:33:00,1.462,0.156,245.12,6,0,2,18,Week5,Day1
41255,29/1/2007,15:34:00,1.47,0.16,245.86,6,0,1,19,Week5,Day1
41256,29/1/2007,15:35:00,1.466,0.158,245.53,6,0,2,18,Week5,Day1
41257,29/1/2007,15:36:00,1.466,0.16,245.67,6,0,1,19,Week5,Day1
41258,29/1/2007,15:37:00,1.458,0.154,244.97,6,0,1,18,Week5,Day1
41259,29/1/2007,15:38:00,1.452,0.152,244.45,6,0,2,18,Week5,Day1
41260,29/1/2007,15:39:00,1.45,0.152,244.45,5.8,0,1,19,Week5,Day1
41261,29/1/2007,15:40:00,1.45,0.152,244.59,5.8,0,2,18,Week5,Day1
41262,29/1/2007,15:41:00,1.45,0.152,244.68,5.8,0,1,18,Week5,Day1
41263,29/1/2007,15:42:00,1.46,0.154,245.02,6,0,1,19,Week5,Day1
41264,29/1/2007,15:43:00,1.39,0,245.57,5.6,0,0,18,Week5,Day1
41265,29/1/2007,15:44:00,1.462,0.12,245.23,6,0,0,19,Week5,Day1
41266,29/1/2007,15:45:00,1.468,0.142,246.24,6,0,0,18,Week5,Day1
41267,29/1/2007,15:46:00,1.45,0.134,244.75,5.8,0,0,18,Week5,Day1
41268,29/1/2007,15:47:00,1.446,0.132,244.37,5.8,0,0,19,Week5,Day1
41269,29/1/2007,15:48:00,1.444,0.13,244.22,5.8,0,0,18,Week5,Day1
41270,29/1/2007,15:49:00,1.44,0.13,244.03,5.8,0,0,18,Week5,Day1
41271,29/1/2007,15:50:00,1.434,0.128,243.73,5.8,0,0,18,Week5,Day1
41272,29/1/2007,15:51:00,1.44,0.13,244.22,5.8,0,0,19,Week5,Day1
41273,29/1/2007,15:52:00,1.444,0.134,244.7,5.8,0,0,18,Week5,Day1
41274,29/1/2007,15:53:00,1.442,0.134,244.67,5.8,0,0,18,Week5,Day1
41275,29/1/2007,15:54:00,1.436,0.13,244.02,5.8,0,0,19,Week5,Day1
41276,29/1/2007,15:55:00,1.366,0,243.63,5.6,0,0,18,Week5,Day1
41277,29/1/2007,15:56:00,1.36,0,243.4,5.6,0,0,18,Week5,Day1
41278,29/1/2007,15:57:00,1.416,0.076,243.3,5.8,0,0,18,Week5,Day1
41279,29/1/2007,15:58:00,1.476,0.16,243.91,6,0,0,18,Week5,Day1
41280,29/1/2007,15:59:00,1.478,0.164,244.4,6,0,0,19,Week5,Day1
41281,29/1/2007,16:00:00,1.476,0.164,244.38,6,0,0,18,Week5,Day1
41282,29/1/2007,16:01:00,1.482,0.168,245.07,6,0,0,18,Week5,Day1
41283,29/1/2007,16:02:00,1.474,0.164,244.58,6,0,0,19,Week5,Day1
41284,29/1/2007,16:03:00,1.466,0.16,243.97,6,0,0,18,Week5,Day1
41285,29/1/2007,16:04:00,1.46,0.158,243.55,6,0,0,18,Week5,Day1
41286,29/1/2007,16:05:00,1.456,0.156,243.28,6,0,0,18,Week5,Day1
41287,29/1/2007,16:06:00,1.466,0.162,244.24,6,0,0,18,Week5,Day1
41288,29/1/2007,16:07:00,1.458,0.158,243.55,6,0,0,18,Week5,Day1
41289,29/1/2007,16:08:00,1.454,0.158,243.25,6,0,0,19,Week5,Day1
41290,29/1/2007,16:09:00,1.454,0.158,243.43,6,0,0,18,Week5,Day1
41291,29/1/2007,16:10:00,1.46,0.16,243.89,6,0,0,18,Week5,Day1
41292,29/1/2007,16:11:00,1.46,0.162,243.93,6,0,0,18,Week5,Day1
41293,29/1/2007,16:12:00,1.42,0.1,244.13,5.8,0,0,18,Week5,Day1
41294,29/1/2007,16:13:00,1.37,0,244.34,5.6,0,0,19,Week5,Day1
41295,29/1/2007,16:14:00,1.372,0,244.5,5.6,0,0,18,Week5,Day1
41296,29/1/2007,16:15:00,1.374,0,244.67,5.6,0,0,18,Week5,Day1
41297,29/1/2007,16:16:00,1.376,0,244.77,5.6,0,0,19,Week5,Day1
41298,29/1/2007,16:17:00,1.38,0,245.1,5.6,0,0,18,Week5,Day1
41299,29/1/2007,16:18:00,1.38,0,245.18,5.6,0,0,18,Week5,Day1
41300,29/1/2007,16:19:00,1.382,0,245.19,5.6,0,0,19,Week5,Day1
41301,29/1/2007,16:20:00,1.376,0,244.77,5.6,0,0,18,Week5,Day1
41302,29/1/2007,16:21:00,1.374,0,244.66,5.6,0,0,19,Week5,Day1
41303,29/1/2007,16:22:00,1.372,0,244.48,5.6,0,0,18,Week5,Day1
41304,29/1/2007,16:23:00,1.666,0.148,243.8,7.2,0,0,18,Week5,Day1
41305,29/1/2007,16:24:00,2.544,0.44,243.43,10.6,0,0,18,Week5,Day1
41306,29/1/2007,16:25:00,2.516,0.438,243.64,10.6,0,0,18,Week5,Day1
41307,29/1/2007,16:26:00,2.406,0.432,243.42,10.2,0,0,18,Week5,Day1
41308,29/1/2007,16:27:00,2.396,0.436,244.29,10,0,0,19,Week5,Day1
41309,29/1/2007,16:28:00,2.392,0.438,244.4,10,0,0,18,Week5,Day1
41310,29/1/2007,16:29:00,2.368,0.432,243.79,10,0,0,18,Week5,Day1
41311,29/1/2007,16:30:00,2.466,0.536,242.97,10.6,0,0,18,Week5,Day1
41312,29/1/2007,16:31:00,2.442,0.538,243.43,10.4,0,0,18,Week5,Day1
41313,29/1/2007,16:32:00,2.448,0.54,242.8,10.4,0,0,19,Week5,Day1
41314,29/1/2007,16:33:00,2.486,0.544,243.78,10.6,0,0,18,Week5,Day1
41315,29/1/2007,16:34:00,2.488,0.542,243.59,10.6,0,0,18,Week5,Day1
41316,29/1/2007,16:35:00,2.492,0.544,244.32,10.6,0,0,18,Week5,Day1
41317,29/1/2007,16:36:00,2.508,0.552,245.18,10.6,0,0,19,Week5,Day1
41318,29/1/2007,16:37:00,2.532,0.58,244.98,10.8,0,0,18,Week5,Day1
41319,29/1/2007,16:38:00,2.588,0.68,244.03,11,0,0,18,Week5,Day1
41320,29/1/2007,16:39:00,2.598,0.686,244.52,11,0,0,18,Week5,Day1
41321,29/1/2007,16:40:00,2.604,0.692,245.26,11,0,0,19,Week5,Day1
41322,29/1/2007,16:41:00,2.538,0.594,244.97,10.8,0,0,18,Week5,Day1
41323,29/1/2007,16:42:00,1.83,0.306,245.85,7.8,0,0,19,Week5,Day1
41324,29/1/2007,16:43:00,1.498,0.176,246.04,6,0,0,18,Week5,Day1
41325,29/1/2007,16:44:00,1.5,0.178,246.38,6,0,0,19,Week5,Day1
41326,29/1/2007,16:45:00,1.578,0.178,246.54,6.4,0,0,18,Week5,Day1
41327,29/1/2007,16:46:00,1.61,0.176,246.37,6.6,0,0,19,Week5,Day1
41328,29/1/2007,16:47:00,1.61,0.176,246.36,6.6,0,0,19,Week5,Day1
41329,29/1/2007,16:48:00,1.55,0.174,245.84,6.2,0,0,18,Week5,Day1
41330,29/1/2007,16:49:00,1.482,0.174,245.76,6,0,0,19,Week5,Day1
41331,29/1/2007,16:50:00,1.472,0.168,244.93,6,0,0,18,Week5,Day1
41332,29/1/2007,16:51:00,1.48,0.172,245.66,6,0,0,18,Week5,Day1
41333,29/1/2007,16:52:00,1.454,0.136,245.62,5.8,0,0,19,Week5,Day1
41334,29/1/2007,16:53:00,1.382,0,245.37,5.6,0,0,18,Week5,Day1
41335,29/1/2007,16:54:00,1.386,0,245.59,5.6,0,0,19,Week5,Day1
41336,29/1/2007,16:55:00,1.392,0,246.23,5.6,0,0,18,Week5,Day1
41337,29/1/2007,16:56:00,1.388,0,245.9,5.6,0,0,19,Week5,Day1
41338,29/1/2007,16:57:00,1.396,0,245.87,5.6,0,0,18,Week5,Day1
41339,29/1/2007,16:58:00,1.39,0,245.27,5.6,0,0,19,Week5,Day1
41340,29/1/2007,16:59:00,1.388,0,245.15,5.6,0,0,18,Week5,Day1
41341,29/1/2007,17:00:00,1.384,0,244.93,5.6,0,0,19,Week5,Day1
41342,29/1/2007,17:01:00,1.366,0,243.25,5.6,0,0,18,Week5,Day1
41343,29/1/2007,17:02:00,1.352,0,242.04,5.6,0,0,18,Week5,Day1
41344,29/1/2007,17:03:00,1.354,0,242.26,5.6,0,0,18,Week5,Day1
41345,29/1/2007,17:04:00,1.36,0,242.8,5.6,0,0,18,Week5,Day1
41346,29/1/2007,17:05:00,1.356,0,242.5,5.6,0,0,18,Week5,Day1
41347,29/1/2007,17:06:00,1.358,0,242.53,5.6,0,0,18,Week5,Day1
41348,29/1/2007,17:07:00,1.358,0,242.66,5.6,0,0,18,Week5,Day1
41349,29/1/2007,17:08:00,1.358,0,242.68,5.6,0,0,18,Week5,Day1
41350,29/1/2007,17:09:00,1.358,0,242.64,5.6,0,0,18,Week5,Day1
41351,29/1/2007,17:10:00,1.362,0,243.02,5.6,0,0,18,Week5,Day1
41352,29/1/2007,17:11:00,1.352,0,242.16,5.6,0,0,18,Week5,Day1
41353,29/1/2007,17:12:00,1.348,0,241.79,5.6,0,0,18,Week5,Day1
41354,29/1/2007,17:13:00,1.352,0,242.19,5.6,0,0,18,Week5,Day1
41355,29/1/2007,17:14:00,1.354,0,242.25,5.6,0,0,18,Week5,Day1
41356,29/1/2007,17:15:00,1.338,0,240.93,5.4,0,0,17,Week5,Day1
41357,29/1/2007,17:16:00,1.366,0.074,236.85,5.8,0,0,18,Week5,Day1
41358,29/1/2007,17:17:00,1.348,0.09,234.9,5.6,0,0,17,Week5,Day1
41359,29/1/2007,17:18:00,1.47,0.2,236.93,6.2,0,0,17,Week5,Day1
41360,29/1/2007,17:19:00,1.474,0.224,236.67,6.2,0,0,17,Week5,Day1
41361,29/1/2007,17:20:00,1.47,0.224,236.65,6.2,0,0,17,Week5,Day1
41362,29/1/2007,17:21:00,1.528,0.222,236.59,6.4,0,0,17,Week5,Day1
41363,29/1/2007,17:22:00,1.578,0.226,237.51,6.6,0,0,18,Week5,Day1
41364,29/1/2007,17:23:00,1.578,0.228,237.77,6.6,0,0,17,Week5,Day1
41365,29/1/2007,17:24:00,1.588,0.232,238.66,6.6,0,0,17,Week5,Day1
41366,29/1/2007,17:25:00,1.644,0.232,238.81,6.8,0,0,18,Week5,Day1
41367,29/1/2007,17:26:00,1.648,0.342,238.17,7,0,1,17,Week5,Day1
41368,29/1/2007,17:27:00,1.532,0.316,238.17,6.4,0,1,18,Week5,Day1
41369,29/1/2007,17:28:00,1.51,0.25,238.35,6.4,0,1,17,Week5,Day1
41370,29/1/2007,17:29:00,1.48,0.25,238.24,6.2,0,2,17,Week5,Day1
41371,29/1/2007,17:30:00,1.478,0.25,238.31,6.2,0,1,18,Week5,Day1
41372,29/1/2007,17:31:00,1.742,0.242,237.52,7.4,0,2,17,Week5,Day1
41373,29/1/2007,17:32:00,1.794,0.234,236.28,7.6,0,1,17,Week5,Day1
41374,29/1/2007,17:33:00,1.674,0.132,237.23,7,0,1,18,Week5,Day1
41375,29/1/2007,17:34:00,1.69,0.122,239.63,7,0,2,17,Week5,Day1
41376,29/1/2007,17:35:00,1.72,0.122,239.49,7.2,0,1,18,Week5,Day1
41377,29/1/2007,17:36:00,1.762,0.122,239.62,7.2,0,2,17,Week5,Day1
41378,29/1/2007,17:37:00,1.76,0.122,239.55,7.2,0,1,18,Week5,Day1
41379,29/1/2007,17:38:00,1.756,0.12,239.32,7.2,0,1,17,Week5,Day1
41380,29/1/2007,17:39:00,1.748,0.118,238.77,7.2,0,2,18,Week5,Day1
41381,29/1/2007,17:40:00,1.746,0.116,238.34,7.2,0,1,17,Week5,Day1
41382,29/1/2007,17:41:00,1.902,0.112,237.97,8,0,1,18,Week5,Day1
41383,29/1/2007,17:42:00,1.886,0.11,237.31,7.8,0,2,17,Week5,Day1
41384,29/1/2007,17:43:00,1.874,0.106,236.52,7.8,0,1,17,Week5,Day1
41385,29/1/2007,17:44:00,1.834,0,236.69,7.6,0,1,17,Week5,Day1
